mileage,make,model,fuel,gear,offerType,price,hp,year
24990,Volkswagen,up!,Gasoline,Manual,Used,7400,60,2016
62930,Volkswagen,up!,Gasoline,Manual,Used,7400,60,2016
64000,Volkswagen,up!,Gasoline,Manual,Used,7400,75,2016
63311,BMW,740,Diesel,Automatic,Used,37970,320,2017
56900,Volvo,XC60,Diesel,Automatic,Used,38450,235,2017
86022,BMW,X5,Gasoline,Automatic,Used,38850,449,2017
71000,Volvo,XC90,Gasoline,Automatic,Used,38900,310,2017
70000,Volkswagen,T6 Multivan,Diesel,Automatic,Used,39000,150,2017
70233,Audi,A6,Diesel,Automatic,Used,39930,326,2017
77750,BMW,550,Gasoline,Automatic,Used,39950,462,2017
132000,Audi,Q7,Diesel,Automatic,Used,40799,272,2017
52148,BMW,X3,Diesel,Automatic,Used,41430,265,2017
160000,Mercedes-Benz,S 350,Diesel,Automatic,Used,44999,258,2017
58039,BMW,440,Gasoline,Automatic,Used,45970,326,2017
81000,Audi,Q7,Diesel,Automatic,Used,48500,272,2017
78337,Land,Rover Range Rover Sport,Gasoline,Automatic,Used,49890,510,2017
80813,BMW,750,Diesel,Automatic,Used,49960,400,2017
102500,Mercedes-Benz,S 560,Gasoline,Automatic,Used,53999,469,2017
28500,Porsche,Macan,Gasoline,Automatic,Used,57444,360,2017
28591,BMW,M4,Gasoline,Automatic,Used,62940,450,2017
50500,Audi,RS,Gasoline,Automatic,Used,68960,605,2017
73000,Porsche,Panamera,Gasoline,Automatic,Used,78990,549,2017
448,BMW,M3,Gasoline,Automatic,Used,87989,450,2017
190000,Mercedes-Benz,GLC 220,Diesel,Automatic,Used,26499,170,2018
25000,MINI,Cooper S Countryman,Gasoline,Automatic,Used,26860,192,2018
12000,Opel,Insignia,Gasoline,Manual,Used,26900,165,2018
48697,Audi,A3,Gasoline,Automatic,Used,26920,150,2018
74725,Ford,Edge,Diesel,Automatic,Used,26990,209,2018
47560,Ford,S-Max,Diesel,Automatic,Used,27270,190,2018
45289,BMW,330,Gasoline,Automatic,Used,27430,252,2018
65290,BMW,X1,Diesel,Automatic,Used,27820,190,2018
71650,BMW,520,Diesel,Automatic,Used,27860,190,2018
74010,Audi,A6,Diesel,Automatic,Used,27960,190,2018
46525,Volvo,V60,Electric/Diesel,Automatic,Used,28339,220,2018
43206,BMW,X1,Gasoline,Automatic,Used,28670,192,2018
87985,BMW,430,Diesel,Automatic,Used,28820,258,2018
35967,BMW,X1,Diesel,Automatic,Used,28860,190,2018
18459,Volkswagen,Golf GTI,Gasoline,Automatic,Used,28960,245,2018
40613,BMW,220,Gasoline,Automatic,Used,28999,184,2018
140000,Audi,Q5,Diesel,Automatic,Used,28999,190,2018
120000,BMW,X3,Diesel,Automatic,Used,29499,190,2018
30000,Mercedes-Benz,C 200,Gasoline,Automatic,Used,29799,184,2018
73000,Mercedes-Benz,E 220,Diesel,Automatic,Used,29799,194,2018
54165,BMW,430,Diesel,Automatic,Used,36900,258,2019
22000,Audi,Q3,Gasoline,Automatic,Used,38000,190,2019
29750,BMW,320,Diesel,Automatic,Used,38900,190,2019
38734,Volvo,V60,Gasoline,Automatic,Used,38990,310,2019
130000,Audi,A6,Diesel,Automatic,Used,39499,286,2019
6543,BMW,135,Gasoline,Automatic,Used,39890,306,2019
26940,BMW,340,Gasoline,Automatic,Used,39930,326,2019
55000,Mercedes-Benz,E 400,Diesel,Automatic,Used,41499,340,2019
16500,BMW,X2,Gasoline,Automatic,Used,41830,306,2019
7900,Skoda,Superb,Diesel,Automatic,Demonstration,41980,190,2019
55000,Mercedes-Benz,E 300,Gasoline,Automatic,Used,42499,245,2019
7086,Volvo,XC60,Diesel,Automatic,Used,46300,235,2019
38200,BMW,X3,Diesel,Automatic,Used,47400,265,2019
44552,Volvo,V90 Cross Country,Diesel,Automatic,Used,47889,235,2019
10900,BMW,Z4,Gasoline,Automatic,Used,48500,258,2019
68300,Volkswagen,T6 Multivan,Diesel,Manual,Used,49950,150,2019
77606,BMW,X3 M,Diesel,Automatic,Used,49960,326,2019
22900,BMW,X4 M,Diesel,Automatic,Used,50860,265,2019
28990,BMW,540,Gasoline,Automatic,Used,51900,340,2019
19500,Porsche,Macan,Gasoline,Automatic,Used,61800,245,2019
11531,Ford,Fiesta,Gasoline,Manual,Employee's car,17680,140,2020
20,Mazda,2,Gasoline,Manual,Pre-registered,17987,90,2020
27436,Ford,EcoSport,Gasoline,Manual,Used,18240,125,2020
21200,Ford,Focus,Diesel,Automatic,Used,18887,120,2020
28103,Ford,Focus,Diesel,Automatic,Used,19039,150,2020
11309,Ford,Focus,Diesel,Automatic,Used,19779,120,2020
25262,Ford,Focus,Diesel,Automatic,Employee's car,19889,150,2020
14685,Ford,Puma,Gasoline,Manual,Demonstration,19999,125,2020
23300,Ford,Puma,Gasoline,Manual,Employee's car,20270,155,2020
6900,Ford,Tourneo Connect,Diesel,Manual,Employee's car,20370,101,2020
26170,Skoda,Scala,Gasoline,Automatic,Used,20490,150,2020
8685,BMW,116,Diesel,Manual,Used,20930,116,2020
14926,Nissan,Qashqai,Gasoline,Automatic,Employee's car,20970,159,2020
19750,SEAT,Leon,Gasoline,Automatic,Used,20990,150,2020
28251,Ford,Focus,Diesel,Automatic,Employee's car,21229,150,2020
22990,Ford,Focus,Diesel,Automatic,Employee's car,21339,150,2020
17100,Ford,Fiesta,Gasoline,Manual,Employee's car,21440,200,2020
6550,Ford,Focus,Electric/Gasoline,Manual,Employee's car,21669,125,2020
14650,Skoda,Octavia,Gasoline,Manual,Used,21890,150,2020
13490,Skoda,Octavia,Gasoline,Manual,Used,21890,150,2020
30,Renault,Captur,Gasoline,Automatic,Pre-registered,23450,140,2021
10,Suzuki,SX4 S-Cross,Electric/Gasoline,Manual,Pre-registered,23900,129,2021
30,Volkswagen,T-Cross,Gasoline,Automatic,Used,23990,110,2021
29,Mazda,CX-30,Gasoline,Manual,Pre-registered,23990,122,2021
5000,Citroen,C4,Gasoline,Manual,Used,24100,131,2021
60,Volkswagen,Tiguan,Gasoline,Manual,Used,24870,131,2021
150,Citroen,Berlingo,Gasoline,Automatic,Used,24900,131,2021
99,Kia,Niro,Gasoline,Automatic,Pre-registered,24990,105,2021
2500,Skoda,Kamiq,Gasoline,Automatic,Demonstration,25890,110,2021
1588,Renault,Arkana,Gasoline,Automatic,Demonstration,26680,140,2021
200,Peugeot,2008,Gasoline,Automatic,Demonstration,27590,131,2021
109,Mazda,CX-30,Gasoline,Automatic,Demonstration,27690,122,2021
38,Jeep,Renegade,Gasoline,Automatic,Pre-registered,27990,150,2021
1500,Kia,Niro,Electric/Gasoline,Automatic,Demonstration,28900,105,2021
1500,Skoda,Octavia,Gasoline,Manual,Demonstration,29990,150,2021
1210,Kia,XCeed,Gasoline,Automatic,Demonstration,29990,140,2021
3000,Kia,ProCeed / pro_cee'd,Gasoline,Automatic,Demonstration,30590,204,2021
398,Kia,Niro,Electric/Gasoline,Automatic,Demonstration,31300,105,2021
20,SEAT,Ateca,Gasoline,Automatic,Pre-registered,31499,150,2021
900,Peugeot,208,Electric,Automatic,Demonstration,32500,77,2021
16400,Peugeot,5008,Gasoline,Automatic,Used,6900,120,2011
119500,Ford,Fiesta,Gasoline,Automatic,Used,6900,97,2011
115219,Volkswagen,Golf,Gasoline,Manual,Used,6900,105,2011
251097,Ford,Transit,Diesel,Manual,Used,6900,125,2011
98221,Peugeot,308,Gasoline,Automatic,Used,6900,156,2011
155500,Audi,A3,Diesel,Manual,Used,6900,105,2011
148000,MINI,Cooper,Gasoline,Manual,Used,6900,122,2011
94000,Honda,Jazz,Gasoline,Manual,Used,6950,99,2011
56410,Ford,Fiesta,Gasoline,Manual,Used,6950,82,2011
80950,Toyota,Verso-S,Gasoline,Manual,Used,6950,99,2011
169521,SEAT,Ibiza,Diesel,Manual,Used,6955,75,2011
85888,Honda,Civic,Gasoline,Automatic,Used,6980,99,2011
79550,Toyota,Urban Cruiser,Gasoline,Manual,Used,6980,99,2011
116000,Volkswagen,Golf,Diesel,Manual,Used,6990,105,2011
141493,Renault,Grand Scenic,Gasoline,Manual,Used,6990,131,2011
69000,Hyundai,i30,Gasoline,Manual,Used,6990,128,2011
129500,Volkswagen,Golf Variant,Gasoline,Manual,Used,6995,86,2011
109494,Citroen,Berlingo,Gasoline,Manual,Used,6996,120,2011
139990,Opel,Insignia,Diesel,Manual,Used,6998,160,2011
143000,Volkswagen,Golf,Gasoline,Manual,Used,6999,160,2011
100000,Ford,Focus,Gasoline,Automatic,Used,7950,125,2012
64974,Volkswagen,Golf,Gasoline,Manual,Used,7950,86,2012
79987,MINI,One,Gasoline,Manual,Used,7950,75,2012
99860,Skoda,Yeti,Gasoline,Manual,Used,7950,105,2012
132658,Volkswagen,Golf,Gasoline,Manual,Used,7950,105,2012
71452,Volkswagen,Polo,Gasoline,Automatic,Used,7950,90,2012
146389,Volkswagen,Beetle,Gasoline,Manual,Used,7970,160,2012
46500,Ford,C-Max,Diesel,Manual,Used,7980,116,2012
75600,Volkswagen,Golf,Gasoline,Manual,Used,7980,80,2012
207948,Volkswagen,Touran,CNG,Manual,Used,7990,150,2012
159000,Volkswagen,Golf,Diesel,Automatic,Used,7990,140,2012
122362,Volkswagen,Golf,Gasoline,Manual,Used,7990,105,2012
104547,Opel,Insignia,Gasoline,Manual,Used,7990,140,2012
177203,Hyundai,i40,Gasoline,Manual,Used,7990,135,2012
145000,Ford,Kuga,Diesel,Automatic,Used,7990,140,2012
245000,Lancia,Thema,Gasoline,Automatic,Used,7990,286,2012
86350,Peugeot,3008,Gasoline,Manual,Used,7995,120,2012
139000,Volkswagen,Passat Variant,Diesel,Manual,Used,8000,105,2012
123500,BMW,116,Gasoline,Manual,Used,8000,136,2012
103000,Chevrolet,Orlando,Diesel,Automatic,Used,8200,163,2012
51362,Fiat,500C,Gasoline,Manual,Used,8990,69,2013
51362,Fiat,500C,Gasoline,Manual,Used,8990,69,2013
106000,Volkswagen,Polo,Diesel,Manual,Used,8990,75,2013
35400,Nissan,Leaf,Electric,Automatic,Used,8998,109,2013
31391,Nissan,Juke,Gasoline,Manual,Used,8998,117,2013
99930,Chevrolet,Orlando,Gasoline,Manual,Used,8998,140,2013
187830,BMW,120,Diesel,Automatic,Used,8999,184,2013
98795,SEAT,Leon,Gasoline,Manual,Used,9000,122,2013
232800,BMW,520,Diesel,Automatic,Used,9299,184,2013
216000,Mercedes-Benz,C 200,Diesel,Automatic,Used,9299,136,2013
76400,Volkswagen,Golf,Gasoline,Manual,Used,9300,86,2013
58000,Ford,C-Max,Diesel,Automatic,Used,9300,116,2013
202000,Volkswagen,T5 Transporter,Diesel,Manual,Used,9300,102,2013
80000,BMW,116,Diesel,Manual,Used,9300,116,2013
71000,Volkswagen,Beetle,Gasoline,Manual,Used,9400,105,2013
97500,Skoda,Octavia,Diesel,Manual,Used,9400,105,2013
94732,Ford,C-Max,Gasoline,Manual,Used,9449,150,2013
134200,Mercedes-Benz,B 180,Diesel,Manual,Used,9480,109,2013
92000,Opel,Insignia,Gasoline,Manual,Used,9490,140,2013
64000,MINI,One D Countryman,Diesel,Manual,Used,9498,90,2013
104357,Volkswagen,Golf Sportsvan,Gasoline,Manual,Used,9597,86,2014
62000,Skoda,Rapid/Spaceback,Gasoline,Automatic,Used,9650,122,2014
59574,Opel,Adam,Gasoline,Manual,Used,9650,87,2014
59000,Hyundai,i40,Diesel,Manual,Used,9700,136,2014
92000,MINI,Cooper,Gasoline,Manual,Used,9750,136,2014
215410,Fiat,Ducato,Diesel,Manual,Used,9850,116,2014
63260,Volkswagen,Golf,Gasoline,Manual,Used,9899,86,2014
75900,Audi,A1,Diesel,Manual,Used,9900,105,2014
103023,Skoda,Octavia,Gasoline,Automatic,Used,9900,105,2014
199000,Mercedes-Benz,Vito,Diesel,Manual,Used,9900,136,2014
81662,MINI,One,Gasoline,Manual,Used,9950,102,2014
25270,Nissan,Juke,Gasoline,Manual,Used,9950,117,2014
53990,Ford,B-Max,Gasoline,Manual,Used,9980,101,2014
32000,Kia,Ceed SW / cee'd SW,Gasoline,Manual,Used,9980,135,2014
149000,Ford,Grand Tourneo,Diesel,Manual,Used,9990,116,2014
149000,Ford,Tourneo Connect,Diesel,Manual,Used,9990,116,2014
76900,Peugeot,308,Gasoline,Manual,Used,9990,156,2014
178000,Mazda,CX-5,Diesel,Manual,Used,9990,150,2014
128368,Hyundai,iX35,Gasoline,Manual,Used,9990,135,2014
58000,Opel,Mokka,Gasoline,Manual,Used,9995,140,2014
37058,Toyota,Yaris,Electric/Gasoline,Automatic,Used,10330,101,2015
100140,Peugeot,308,Gasoline,Manual,Used,10440,131,2015
56500,Opel,Adam,Gasoline,Manual,Used,10450,150,2015
99989,Opel,Mokka,Diesel,Manual,Used,10450,136,2015
80100,Volkswagen,Golf Variant,Gasoline,Manual,Used,10450,110,2015
54420,Toyota,Auris,Gasoline,Manual,Used,10480,99,2015
75941,Volkswagen,Golf,Gasoline,Manual,Used,10490,86,2015
31700,Renault,Scenic,Gasoline,Manual,Used,10490,116,2015
96002,Volkswagen,Golf,Diesel,Manual,Used,10499,110,2015
83000,Hyundai,i40,Diesel,Manual,Used,10500,116,2015
57870,Ford,B-Max,Gasoline,Manual,Used,10500,101,2015
176000,Volkswagen,Passat Variant,Diesel,Manual,Used,10500,150,2015
37000,Volkswagen,Golf,Gasoline,Manual,Used,10500,86,2015
43000,Ford,Focus,Gasoline,Manual,Used,10501,125,2015
34286,Opel,Meriva,Gasoline,Automatic,Used,10600,120,2015
106500,Peugeot,308,Gasoline,Manual,Used,10600,131,2015
72800,Volkswagen,Polo,Gasoline,Manual,Used,10649,75,2015
76430,Volkswagen,Golf Sportsvan,Gasoline,Manual,Used,10650,110,2015
27667,Opel,Adam,Gasoline,Manual,Used,10750,150,2015
66400,Dacia,Duster,Gasoline,Manual,Used,9590,114,2016
128000,Volkswagen,Golf,Gasoline,Manual,Used,9600,116,2016
160600,Mercedes-Benz,Citan,Diesel,Manual,Used,9639,90,2016
123937,Renault,Megane,Diesel,Manual,Used,9680,131,2016
52900,Hyundai,i20,Gasoline,Manual,Used,9699,84,2016
112000,SsangYong,XLV,Diesel,Manual,Used,9750,116,2016
57500,Skoda,Fabia,Gasoline,Manual,Used,9750,90,2016
75000,Dacia,Dokker,Diesel,Manual,Used,9750,90,2016
82362,Hyundai,i30,Gasoline,Manual,Used,9750,101,2016
42905,Opel,Adam,Gasoline,Manual,Used,9779,87,2016
90697,Volkswagen,Polo,Gasoline,Manual,Used,9790,75,2016
246200,Mercedes-Benz,Sprinter,Diesel,Manual,Used,9799,129,2016
215000,Fiat,Ducato,Diesel,Manual,Used,9900,116,2016
2900,Fiat,Doblo,Diesel,Manual,Used,9900,75,2016
42210,Hyundai,iX20,Gasoline,Manual,Used,9970,125,2016
12812,Renault,ZOE,Electric,Automatic,Used,9975,92,2016
42000,Hyundai,i30,Gasoline,Manual,Used,9980,135,2016
57709,Opel,Astra,Gasoline,Manual,Used,9980,105,2016
13500,Renault,ZOE,Electric,Automatic,Used,7900,88,2017
45800,Opel,Corsa,Gasoline,Manual,Used,7900,69,2017
11400,Volkswagen,up!,Gasoline,Manual,Used,7950,60,2017
41452,Volkswagen,up!,Gasoline,Manual,Used,7950,60,2017
10780,Opel,Corsa,Gasoline,Manual,Used,7950,69,2017
81500,Ford,Focus,Gasoline,Manual,Used,7950,101,2017
76972,Fiat,Tipo,Gasoline,Manual,Used,7990,95,2017
20600,Toyota,Aygo,Gasoline,Manual,Used,7990,69,2017
24300,Toyota,Aygo,Gasoline,Manual,Used,7990,69,2017
31500,Volkswagen,up!,Gasoline,Manual,Used,7990,60,2017
69300,Ford,Fiesta,Gasoline,Manual,Used,7990,65,2017
84665,Ford,Fiesta,Gasoline,Manual,Used,7990,60,2017
80400,Ford,Fiesta,Gasoline,Manual,Used,7990,60,2017
153600,Renault,Clio,Diesel,Manual,Used,7999,90,2017
18353,Volkswagen,up!,Gasoline,Manual,Used,8000,60,2017
35019,Volkswagen,up!,Gasoline,Manual,Used,8112,60,2017
24900,Hyundai,i10,Gasoline,Manual,Used,8200,87,2017
65743,Ford,Fiesta,Gasoline,Manual,Used,8300,65,2017
72192,Ford,Fiesta,Gasoline,Manual,Used,8300,65,2017
36500,Mitsubishi,Space Star,Gasoline,Manual,Used,8350,80,2017
46045,Skoda,Fabia,Gasoline,Manual,Used,10650,75,2018
44952,Peugeot,208,Gasoline,Manual,Used,10691,82,2018
53400,Citroen,C3 Aircross,Gasoline,Manual,Used,10850,82,2018
23600,Opel,Corsa,Diesel,Manual,Used,10850,75,2018
20255,Peugeot,2008,Gasoline,Manual,Used,10885,83,2018
20555,Peugeot,2008,Gasoline,Manual,Used,10885,82,2018
36800,Volkswagen,Polo,Gasoline,Manual,Used,10900,65,2018
35000,Opel,Corsa,Gasoline,Automatic,Used,10950,90,2018
35981,Opel,Corsa,Gasoline,Manual,Used,10950,90,2018
145540,Volkswagen,Golf,Diesel,Manual,Used,10980,116,2018
27700,Ford,Fiesta,Gasoline,Manual,Used,10990,71,2018
21382,Mazda,2,Gasoline,Manual,Used,10990,75,2018
90386,Ford,Fiesta,Diesel,Manual,Used,10990,86,2018
24200,Renault,ZOE,Electric,Automatic,Used,10990,92,2018
38680,Volkswagen,up!,Gasoline,Manual,Used,10997,90,2018
169792,Ford,Focus,Diesel,Manual,Used,11000,120,2018
96386,Ford,Focus,Diesel,Automatic,Used,11296,120,2018
94000,Opel,Astra,Diesel,Manual,Used,11300,110,2018
35284,Opel,Astra,Diesel,Manual,Used,11349,110,2018
11705,Hyundai,i20,Gasoline,Manual,Used,11390,84,2018
22379,Opel,Corsa,Gasoline,Manual,Used,11997,90,2019
15333,Opel,Corsa,Gasoline,Manual,Used,11997,90,2019
17392,Opel,Corsa,Gasoline,Manual,Used,11997,90,2019
24284,Opel,Adam,Gasoline,Manual,Used,11997,87,2019
22909,Opel,Adam,Gasoline,Manual,Used,11997,87,2019
7600,Renault,ZOE,Electric,Automatic,Demonstration,12250,58,2019
10153,smart,forFour,Electric,Automatic,Used,12270,82,2019
25041,Volkswagen,Polo,Gasoline,Manual,Used,12295,65,2019
18565,Opel,Corsa,Gasoline,Manual,Used,12297,90,2019
17150,Toyota,Aygo,Gasoline,Automatic,Used,12350,72,2019
85330,Renault,Kangoo,Diesel,Manual,Used,12450,95,2019
16700,Opel,Adam,Gasoline,Manual,Used,12450,101,2019
31835,Toyota,Yaris,Gasoline,Manual,Used,12470,72,2019
29986,Opel,Astra,Gasoline,Manual,Used,12480,105,2019
8343,Opel,Corsa,Gasoline,Manual,Used,12480,75,2019
8703,Volkswagen,up!,Gasoline,Manual,Used,12485,60,2019
24599,Peugeot,2008,Gasoline,Manual,Used,12485,83,2019
14300,Renault,Clio,Gasoline,Manual,Used,12495,90,2019
19992,Opel,Adam,Gasoline,Manual,Used,12497,87,2019
14883,Opel,Corsa,Gasoline,Manual,Used,12497,90,2019
28000,Ford,Kuga,Diesel,Automatic,Demonstration,32753,190,2020
7342,Ford,Kuga,Diesel,Automatic,Employee's car,32896,190,2020
10,SEAT,Ateca,Diesel,Automatic,Pre-registered,33450,150,2020
18554,Ford,S-Max,Diesel,Automatic,Employee's car,33994,190,2020
10,SEAT,Ateca,Diesel,Automatic,Pre-registered,34960,150,2020
4999,SEAT,Ateca,Diesel,Automatic,Demonstration,34960,150,2020
5259,Ford,Kuga,Electric/Gasoline,Automatic,Employee's car,34985,152,2020
14490,Ford,Kuga,Diesel,Automatic,Used,34990,190,2020
10,SEAT,Ateca,Diesel,Automatic,Pre-registered,35450,150,2020
10,SEAT,Ateca,Diesel,Automatic,Pre-registered,35650,150,2020
10,SEAT,Ateca,Diesel,Automatic,Pre-registered,35960,150,2020
12852,Mercedes-Benz,C 300,Electric/Gasoline,Automatic,Employee's car,36480,211,2020
12260,Ford,Tourneo Custom,Diesel,Automatic,Used,36860,185,2020
14749,Mercedes-Benz,C 200,Gasoline,Automatic,Employee's car,36880,184,2020
1756,SEAT,Leon,Electric/Gasoline,Automatic,Demonstration,37450,204,2020
1250,Ford,Ranger,Diesel,Automatic,Demonstration,37990,170,2020
10,SEAT,Ateca,Diesel,Automatic,Pre-registered,38960,150,2020
23202,Volvo,XC60,Diesel,Automatic,Employee's car,39796,197,2020
6600,SEAT,Tarraco,Gasoline,Automatic,Demonstration,39960,150,2020
6500,Mitsubishi,Outlander,Electric/Gasoline,Automatic,Demonstration,39993,135,2020
8,Dacia,Duster,Gasoline,Manual,Used,15400,101,2021
3000,Hyundai,i10,Gasoline,Manual,Demonstration,15450,84,2021
1590,Citroen,C3,Gasoline,Manual,Used,15490,82,2021
1590,Citroen,C3,Gasoline,Manual,Used,15490,82,2021
20,Mazda,2,Gasoline,Manual,Pre-registered,15495,90,2021
3000,Suzuki,Swift,Gasoline,Manual,Demonstration,15500,83,2021
1500,Renault,Clio,Others,Manual,Demonstration,15580,72,2021
1250,Renault,Clio,Gasoline,Manual,Pre-registered,15650,67,2021
20,Skoda,Fabia,Gasoline,Manual,Pre-registered,15690,95,2021
20,Skoda,Fabia,Gasoline,Manual,Pre-registered,15690,95,2021
20,Skoda,Fabia,Gasoline,Manual,Pre-registered,15790,95,2021
1250,Renault,Clio,Gasoline,Manual,Used,15890,67,2021
1250,Dacia,Sandero,Gasoline,Manual,Used,15950,91,2021
12700,Peugeot,2008,Gasoline,Automatic,Used,15950,131,2021
3000,Suzuki,Swift,Gasoline,Manual,Demonstration,15950,83,2021
35,Skoda,Fabia,Gasoline,Manual,Pre-registered,15950,95,2021
10,Dacia,Dokker,Gasoline,Manual,Pre-registered,15975,101,2021
1354,Opel,Corsa,Gasoline,Manual,Used,15980,101,2021
1545,Opel,Corsa,Gasoline,Manual,Used,15980,101,2021
134500,Alfa,Romeo Giulietta,Diesel,Manual,Used,6850,170,2011
77000,Ford,Focus,Gasoline,Manual,Used,6850,105,2011
84411,Opel,Meriva,Gasoline,Manual,Used,6880,120,2011
51920,Toyota,Verso-S,Gasoline,Manual,Used,6890,99,2011
59500,Alfa,Romeo MiTo,Gasoline,Manual,Used,6900,135,2011
196889,BMW,320,Diesel,Manual,Used,6900,184,2011
237001,Mercedes-Benz,E 200,Gasoline,Automatic,Used,6900,163,2011
221560,BMW,320,Diesel,Manual,Used,6900,163,2011
114000,Volkswagen,Golf,Gasoline,Manual,Used,6950,80,2011
176520,Audi,A1,Diesel,Manual,Used,6950,105,2011
105839,Skoda,Fabia,Gasoline,Manual,Used,6980,60,2011
110000,Volkswagen,Golf,Diesel,Manual,Used,6989,105,2011
129750,Volkswagen,Golf,Diesel,Manual,Used,6990,105,2011
98000,Volkswagen,Polo,Gasoline,Manual,Used,6990,69,2011
88850,MINI,One,Gasoline,Manual,Used,6990,75,2011
78501,Opel,Meriva,Gasoline,Manual,Used,6990,101,2011
157607,Skoda,Superb,Gasoline,Manual,Used,6990,125,2011
97152,Kia,Soul,Gasoline,Manual,Used,6995,126,2011
167500,Volkswagen,Golf,Diesel,Manual,Used,6999,140,2011
249000,BMW,X1,Diesel,Manual,Used,6999,143,2011
107000,Suzuki,Kizashi,Gasoline,Manual,Used,7200,178,2012
105000,Volkswagen,Polo,Gasoline,Manual,Used,7200,105,2012
118000,Volkswagen,Golf,Diesel,Manual,Used,7200,105,2012
63900,Citroen,C4 Picasso,Gasoline,Manual,Used,7250,120,2012
131991,Audi,A3,Gasoline,Manual,Used,7290,125,2012
105007,MINI,One,Gasoline,Manual,Used,7300,98,2012
93000,Volkswagen,Golf,Gasoline,Manual,Used,7300,80,2012
251000,Fiat,Ducato,Diesel,Manual,Used,7300,116,2012
99950,Volkswagen,Polo,Gasoline,Manual,Used,7350,90,2012
132709,Volkswagen,Golf Plus,Diesel,Manual,Used,7450,105,2012
60000,Skoda,Fabia,Diesel,Manual,Used,7490,105,2012
66609,Opel,Meriva,Gasoline,Manual,Used,7499,120,2012
99999,Fiat,500L,Gasoline,Manual,Used,7499,95,2012
139991,Toyota,iQ,Gasoline,Automatic,Used,7500,98,2012
92054,Citroen,C4,Gasoline,Manual,Used,7500,120,2012
159895,BMW,116,Gasoline,Manual,Used,7590,136,2012
187000,Skoda,Octavia,Diesel,Automatic,Used,7600,140,2012
151400,Volkswagen,Caddy,Diesel,Manual,Used,7600,102,2012
158800,MINI,Cooper,Diesel,Manual,Used,7750,111,2012
80000,Volvo,S40,Gasoline,Automatic,Used,7750,145,2012
200000,Renault,Trafic,Diesel,Manual,Used,8489,114,2013
82000,smart,forTwo,Gasoline,Automatic,Used,8490,102,2013
135000,Chevrolet,Orlando,Diesel,Automatic,Used,8490,163,2013
258000,Volkswagen,Passat Variant,Diesel,Automatic,Used,8490,140,2013
185888,Volkswagen,Passat Variant,Diesel,Manual,Used,8490,105,2013
115000,Volkswagen,Golf,Diesel,Manual,Used,8499,105,2013
149000,Volkswagen,Passat Variant,Diesel,Manual,Used,8499,140,2013
86000,Volkswagen,Golf,Gasoline,Manual,Used,8500,86,2013
210000,Audi,A3,Diesel,Automatic,Used,8500,105,2013
257000,Mercedes-Benz,C 180,Diesel,Manual,Used,8500,120,2013
67000,Mazda,3,Diesel,Manual,Used,8590,116,2013
39361,Fiat,500,Gasoline,Manual,Used,8590,105,2013
116970,Skoda,Octavia,Diesel,Manual,Used,8599,140,2013
63000,SEAT,Ibiza,Gasoline,Manual,Used,8600,86,2013
23000,Fiat,500,Gasoline,Manual,Used,8600,69,2013
133900,Peugeot,3008,Diesel,Automatic,Used,8650,163,2013
96100,Ford,C-Max,Gasoline,Manual,Used,8750,125,2013
124700,Skoda,Octavia,Diesel,Manual,Used,8750,105,2013
25658,Volkswagen,Polo,Gasoline,Manual,Used,8770,69,2013
56108,Volkswagen,Polo,Gasoline,Automatic,Used,8800,90,2013
161980,Nissan,Qashqai,Diesel,Manual,Used,8590,110,2014
118800,BMW,114,Gasoline,Manual,Used,8599,102,2014
136541,Renault,Captur,Diesel,Manual,Used,8650,90,2014
61567,Ford,B-Max,Gasoline,Manual,Used,8690,101,2014
80000,Ford,Focus,Gasoline,Manual,Used,8700,125,2014
74301,Ford,B-Max,Gasoline,Manual,Used,8790,101,2014
61371,Peugeot,2008,Gasoline,Manual,Used,8790,82,2014
88500,Citroen,DS3,Diesel,Manual,Used,8790,114,2014
199850,Volkswagen,Passat Variant,Diesel,Manual,Used,8799,177,2014
42000,Suzuki,Swift,Gasoline,Manual,Used,8880,94,2014
78500,Opel,Astra,Gasoline,Manual,Used,8900,120,2014
75300,Honda,Jazz,Gasoline,Manual,Used,8900,99,2014
